"","variety","variety_ID","clone_ID","clone_num","year","bud_day","flow_day","ver_day","mat_day","notes","BB","FLOW","VER","MAT","review","DiffBudMat","DiffBudFlow","DiffFlowVer","DiffVerMat","DiffBudVer"
"71","Aramon_Noir","22","22Mpt3","",1981,"21/3/81","","","",NA,1981-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Aramon_Noir","22","22Mpt3","",1983,"24/3/83","","","",NA,1983-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Aramon_Noir","22","22Mpt3","",1986,"23/3/86","","","",NA,1986-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Aramon_Noir","22","22Mpt3","",1988,"14/3/88","31/5/88","5/8/1988","12/9/1988",NA,1988-03-14,1988-05-31,1988-08-05,1988-09-12,NA,182,78,66,38,144
"75","Aramon_Noir","22","22Mpt3","",1989,"","24/5/89","1/8/1989","",NA,NA,1989-05-24,1989-08-01,NA,NA,NA,NA,69,NA,NA
"76","Aramon_Noir","22","22Mpt3","",1990,"","23/5/90","25/7/90","",NA,NA,1990-05-23,1990-07-25,NA,NA,NA,NA,63,NA,NA
"77","Aramon_Noir","22","22Mpt3","",1991,"","3/6/1991","13/8/91","",NA,NA,1991-06-03,1991-08-13,NA,NA,NA,NA,71,NA,NA
"78","Aramon_Noir","22","22Mpt3","",1992,"","28/5/92","4/8/1992","",NA,NA,1992-05-28,1992-08-04,NA,NA,NA,NA,68,NA,NA
"79","Aramon_Noir","22","22Mpt3","",1994,"","26/5/94","1/8/1994","",NA,NA,1994-05-26,1994-08-01,NA,NA,NA,NA,67,NA,NA
"80","Aramon_Noir","22","22Mpt3","",1995,"13/3/95","2/6/1995","10/8/1995","11/9/1995",NA,1995-03-13,1995-06-02,1995-08-10,1995-09-11,NA,182,81,69,32,150
"81","Aramon_Noir","22","22Mpt4","",1956,"27/3/56","","","24/9/56",NA,1956-03-27,NA,NA,1956-09-24,NA,181,NA,NA,NA,NA
"82","Aramon_Noir","22","22Mpt4","",1957,"9/3/1957","","","23/9/57",NA,1957-03-09,NA,NA,1957-09-23,NA,198,NA,NA,NA,NA
"83","Aramon_Noir","22","22Mpt4","",1958,"26/3/58","","","10/9/1958",NA,1958-03-26,NA,NA,1958-09-10,NA,168,NA,NA,NA,NA
"84","Aramon_Noir","22","22Mpt4","",1959,"13/3/59","","","12/9/1959",NA,1959-03-13,NA,NA,1959-09-12,NA,183,NA,NA,NA,NA
"85","Aramon_Noir","22","22Mpt4","",1960,"14/3/60","","","5/9/1960",NA,1960-03-14,NA,NA,1960-09-05,NA,175,NA,NA,NA,NA
"86","Aramon_Noir","22","22Mpt4","",1976,"","","5/8/1976","",NA,NA,NA,1976-08-05,NA,NA,NA,NA,NA,NA,NA
"87","Aramon_Noir","22","22Mpt4","",1977,"","","16/8/77","",NA,NA,NA,1977-08-16,NA,NA,NA,NA,NA,NA,NA
"88","Aramon_Noir","22","22Mpt4","",1978,"","","16/8/78","",NA,NA,NA,1978-08-16,NA,NA,NA,NA,NA,NA,NA
"89","Aramon_Noir","22","22Mpt4","",1981,"26/3/81","","","",NA,1981-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Aramon_Noir","22","22Mpt4","",1983,"22/3/83","","","",NA,1983-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Aramon_Noir","22","22Mpt4","",1986,"24/3/86","","","",NA,1986-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Aramon_Noir","22","22Mpt4","",1988,"21/3/88","31/5/88","5/8/1988","19/9/88",NA,1988-03-21,1988-05-31,1988-08-05,1988-09-19,NA,182,71,66,45,137
"93","Aramon_Noir","22","22Mpt4","",1989,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Aramon_Noir","22","22Mpt4","",1990,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Aramon_Noir","22","22Mpt4","",1991,"","3/6/1991","13/8/91","",NA,NA,1991-06-03,1991-08-13,NA,NA,NA,NA,71,NA,NA
"96","Aramon_Noir","22","22Mpt4","",1992,"","28/5/92","4/8/1992","",NA,NA,1992-05-28,1992-08-04,NA,NA,NA,NA,68,NA,NA
"97","Aramon_Noir","22","22Mpt4","",1994,"","26/5/94","1/8/1994","",NA,NA,1994-05-26,1994-08-01,NA,NA,NA,NA,67,NA,NA
"98","Aramon_Noir","22","22Mpt4","",1995,"16/3/95","2/6/1995","10/8/1995","11/9/1995",NA,1995-03-16,1995-06-02,1995-08-10,1995-09-11,NA,179,78,69,32,147
"99","Aramon_Noir","22","22Mpt4","",1996,"","3/6/1996","","",NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"100","Aramon_Noir","22","22Mpt5","",1956,"29/3/56","","","24/9/56",NA,1956-03-29,NA,NA,1956-09-24,NA,179,NA,NA,NA,NA
"101","Aramon_Noir","22","22Mpt5","",1957,"13/3/57","","","1/10/1957",NA,1957-03-13,NA,NA,1957-10-01,NA,202,NA,NA,NA,NA
"102","Aramon_Noir","22","22Mpt5","",1958,"26/3/58","","","10/9/1958",NA,1958-03-26,NA,NA,1958-09-10,NA,168,NA,NA,NA,NA
"103","Aramon_Noir","22","22Mpt5","",1959,"17/3/59","","","12/9/1959",NA,1959-03-17,NA,NA,1959-09-12,NA,179,NA,NA,NA,NA
"104","Aramon_Noir","22","22Mpt5","",1960,"12/3/1960","","","5/9/1960",NA,1960-03-12,NA,NA,1960-09-05,NA,177,NA,NA,NA,NA
"105","Aramon_Noir","22","22Mpt5","",1976,"","","12/8/1976","",NA,NA,NA,1976-08-12,NA,NA,NA,NA,NA,NA,NA
"106","Aramon_Noir","22","22Mpt5","",1977,"","","16/8/77","",NA,NA,NA,1977-08-16,NA,NA,NA,NA,NA,NA,NA
"107","Aramon_Noir","22","22Mpt5","",1978,"","","16/8/78","",NA,NA,NA,1978-08-16,NA,NA,NA,NA,NA,NA,NA
"108","Aramon_Noir","22","22Mpt5","",1981,"25/3/81","","","",NA,1981-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Aramon_Noir","22","22Mpt5","",1983,"22/3/83","","","",NA,1983-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Aramon_Noir","22","22Mpt5","",1986,"23/3/86","","","",NA,1986-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Aramon_Noir","22","22Mpt5","",1987,"","6/6/1987","6/8/1987","",NA,NA,1987-06-06,1987-08-06,NA,NA,NA,NA,61,NA,NA
