"year","lat.lon","lo","tempadj","gdd","site"
2001,"49.95 11.1667",120,5.68999987281859,347.089992241934,12
2001,"50 8.71667",101,7.78196703917423,474.699989389628,13
2001,"50.3 10.4667",116,5.74540970764566,350.469992166385,14
2001,"50.4167 10.3833",117,5.74540970764566,350.469992166385,15
2001,"50.5167 8.81667",114,5.83836052524017,356.139992039651,16
2001,"52.4 9.45",112,5.9506556046974,362.989991886541,17
2002,"48.4333 10.4167",106,6.53901624728422,398.879991084337,1
2002,"48.5833 12.1833",98,6.47999985516071,395.279991164803,2
2002,"48.7167 9.21667",93,7.49491786526241,457.189989781007,3
2002,"48.8333 12.9667",97,5.89360642564468,359.509991964325,4
2002,"48.8833 12.6",105,6.75672116045092,412.159990787506,5
2002,"49.1667 11.45",98,6.49770477279776,396.359991140664,6
2002,"49.3333 10.8",96,6.72344247267017,410.12999083288,7
2002,"49.4 11.4",109,6.46852444558115,394.57999118045,8
2002,"49.45 10.3167",92,6.58180313157376,401.489991025999,9
2002,"49.4667 9.58333",95,7.26852442769975,443.379990089685,10
2002,"49.7167 10.2167",94,7.2904916403235,444.719990059734,11
2002,"49.95 11.1667",112,6.38901625063698,389.729991288856,12
2002,"50 8.71667",92,8.55393423503417,521.789988337085,13
2002,"50.3 10.4667",102,6.57868837754502,401.299991030246,14
2002,"50.4167 10.3833",105,6.57868837754502,401.299991030246,15
2002,"50.5167 8.81667",96,6.9613113198124,424.639990508556,16
2002,"52.4 9.45",94,7.44770475156361,454.30998984538,17
2003,"48.4333 10.4167",121,6.60967198340986,403.189990988001,1
2003,"48.5833 12.1833",109,6.60622936053599,402.979990992695,2
2003,"48.7167 9.21667",104,7.72327851589585,471.119989469647,3
2003,"48.8333 12.9667",111,5.69524577434068,347.409992234781,4
2003,"48.8833 12.6",107,6.66688509688514,406.679990909994,5
2003,"49.1667 11.45",108,6.94508181197844,423.649990530685,6
2003,"49.3333 10.8",107,7.05934410450644,430.619990374893,7
2003,"49.4 11.4",108,6.93999984487891,423.339990537614,8
2003,"49.45 10.3167",104,7.08180312039789,431.989990344271,9
2003,"49.4667 9.58333",106,7.74065556468778,472.179989445954,10
2003,"49.7167 10.2167",117,7.81639326791294,476.79998934269,11
2003,"49.95 11.1667",111,6.85475394514496,418.139990653843,12
2003,"50 8.71667",104,9.14442602511434,557.809987531975,13
2003,"50.3 10.4667",115,6.82508181466065,416.3299906943,14
2003,"50.4167 10.3833",110,6.82508181466065,416.3299906943,15
2003,"50.5167 8.81667",100,7.60918015779042,464.159989625215,16
2003,"52.4 9.45",105,7.74016376142008,472.149989446625,17
2004,"48.4333 10.4167",115,6.29606543304246,384.05999141559,1
2004,"48.5833 12.1833",102,6.39229493908828,389.929991284385,2
2004,"48.7167 9.21667",105,6.95950804116418,424.529990511015,3
2004,"48.8333 12.9667",101,5.74377036342,350.36999216862,4
2004,"48.8833 12.6",104,6.68377034240937,407.709990886971,5
2004,"49.1667 11.45",108,6.5726228039101,400.929991038516,6
2004,"49.3333 10.8",108,6.75819657025401,412.249990785494,7
2004,"49.4 11.4",110,6.73049165284047,410.559990823269,8
2004,"49.45 10.3167",105,6.47475395363862,394.959991171956,9
2004,"49.4667 9.58333",105,6.94393427102048,423.579990532249,10
2004,"49.7167 10.2167",106,7.04622935070122,429.819990392774,11
2004,"49.95 11.1667",112,6.4899998549372,395.889991151169,12
2004,"50 8.71667",94,8.34147522338956,508.829988626763,13
2004,"50.3 10.4667",112,6.55393427973766,399.789991063997,14
2004,"50.4167 10.3833",110,6.55393427973766,399.789991063997,15
2004,"50.5167 8.81667",100,7.06983590755062,431.259990360588,16
2004,"52.4 9.45",96,7.75540966271866,473.079989425838,17
2005,"48.4333 10.4167",115,6.93295066470861,422.909990547225,1
2005,"48.5833 12.1833",104,6.56672116469775,400.569991046563,2
2005,"48.7167 9.21667",106,7.49344245545933,457.099989783019,3
2005,"48.8333 12.9667",106,5.7404916749687,350.16999217309,4
2005,"48.8833 12.6",102,6.62868837642743,404.349990962073,5
2005,"49.1667 11.45",106,6.54459001765144,399.219991076738,6
2005,"49.3333 10.8",104,7.02786869537391,428.699990417808,7
2005,"49.4 11.4",113,6.48770477302128,395.749991154298,8
2005,"49.45 10.3167",100,6.86999984644353,419.069990633056,9
2005,"49.4667 9.58333",109,7.4921309800788,457.019989784807,10
2005,"49.7167 10.2167",107,7.60868835452272,464.129989625886,11
2005,"49.95 11.1667",112,7.04770476050431,429.909990390763,12
2005,"50 8.71667",94,8.90032766991463,542.919987864792,13
2005,"50.3 10.4667",108,6.9844260733941,426.04999047704,14
2005,"50.4167 10.3833",107,6.9844260733941,426.04999047704,15
2005,"50.5167 8.81667",103,7.68590146755098,468.83998952061,16
2005,"52.4 9.45",103,7.78655720300606,474.97998938337,17
2006,"48.4333 10.4167",116,5.48442610692172,334.549992522225,1
2006,"48.5833 12.1833",115,5.58311462930602,340.569992387667,2
2006,"48.7167 9.21667",114,5.9388523262727,362.269991902634,3
2006,"48.8333 12.9667",114,4.50245891575564,274.649993861094,4
2006,"48.8833 12.6",114,5.68868839743807,347.009992243722,5
2006,"49.1667 11.45",116,5.37081955208397,327.619992677122,6
2006,"49.3333 10.8",113,5.63114741511765,343.499992322177,7
2006,"49.4 11.4",117,5.14377037683105,313.769992986694,8
2006,"49.45 10.3167",116,5.44442610781579,332.109992576763,9
2006,"49.4667 9.58333",114,5.87721298338815,358.509991986677,10
2006,"49.7167 10.2167",113,6.17475396034415,376.659991580993,11
2006,"49.95 11.1667",122,5.43524578015213,331.54999258928,12
2006,"50 8.71667",107,6.97672115553354,425.579990487546,13
2006,"50.3 10.4667",117,5.05606546075862,308.419993106276,14
2006,"50.4167 10.3833",115,5.05606546075862,308.419993106276,15
2006,"50.5167 8.81667",106,5.22590152253626,318.779992874712,16
2006,"52.4 9.45",106,5.71885233119008,348.849992202595,17
2007,"48.4333 10.4167",108,8.10081949106372,494.149988954887,1
2007,"48.5833 12.1833",98,8.31049161752472,506.939988669008,2
2007,"48.7167 9.21667",102,9.03344242103765,551.039987683296,3
2007,"48.8333 12.9667",100,8.31688506000477,507.329988660291,4
2007,"48.8833 12.6",96,8.85836045773792,540.359987922013,5
2007,"49.1667 11.45",100,8.38885227151093,511.719988562167,6
2007,"49.3333 10.8",96,8.58327849667336,523.579988297075,7
2007,"49.4 11.4",103,8.26016374979718,503.869988737628,8
2007,"49.45 10.3167",94,8.3011473554385,506.369988681749,9
2007,"49.4667 9.58333",102,9.02557356875451,550.559987694025,10
2007,"49.7167 10.2167",97,9.19098340112288,560.649987468496,11
2007,"49.95 11.1667",105,8.42426210678503,513.879988513887,12
2007,"50 8.71667",98,10.3950817348649,634.09998582676,13
2007,"50.3 10.4667",105,8.06327850829627,491.859989006072,14
2007,"50.4167 10.3833",101,8.06327850829627,491.859989006072,15
2007,"50.5167 8.81667",100,8.88967193244788,542.269987879321,16
2007,"52.4 9.45",96,9.5899997856468,584.989986924455,17
2008,"48.4333 10.4167",112,5.95803265371284,363.439991876483,1
2008,"48.5833 12.1833",106,6.13081953509665,373.979991640896,2
2008,"48.7167 9.21667",107,6.4214752663049,391.709991244599,3
2008,"48.8333 12.9667",107,5.43885233744857,331.769992584363,4
2008,"48.8833 12.6",110,6.51672116581534,397.519991114736,5
2008,"49.1667 11.45",103,5.8198359354903,355.009992064908,6
2008,"49.3333 10.8",111,5.95721298160001,363.389991877601,7
2008,"49.4 11.4",110,5.61573757939651,342.559992343187,8
2008,"49.45 10.3167",108,5.73934413401074,350.099992174655,9
2008,"49.4667 9.58333",110,6.32540969468165,385.84999137558,10
2008,"49.7167 10.2167",106,6.63147526161104,404.519990958273,11
2008,"49.95 11.1667",117,5.44262282916757,331.999992579222,12
2008,"50 8.71667",102,7.40885229341563,451.939989898354,13
2008,"50.3 10.4667",114,5.51885233566043,336.649992475286,14
2008,"50.4167 10.3833",112,5.51885233566043,336.649992475286,15
2008,"50.5167 8.81667",108,5.60295069443642,341.779992360622,16
2008,"52.4 9.45",103,6.67590149012623,407.2299908977,17
2009,"48.4333 10.4167",104,7.15295065979122,436.329990247264,1
2009,"48.5833 12.1833",108,7.84770474262291,478.709989299998,2
2009,"48.7167 9.21667",104,7.93688506849843,484.149989178404,3
2009,"48.8333 12.9667",101,7.3291801640489,447.079990006983,4
2009,"48.8833 12.6",100,8.35262276412399,509.509988611564,5
2009,"49.1667 11.45",101,7.54278671665147,460.10998971574,6
2009,"49.3333 10.8",101,7.80442605506568,476.069989359006,7
2009,"49.4 11.4",98,7.42590147336243,452.979989875108,8
2009,"49.45 10.3167",99,7.49704901275577,457.319989778102,9
2009,"49.4667 9.58333",98,8.15688506358105,497.569988878444,10
2009,"49.7167 10.2167",98,8.5386883337356,520.859988357872,11
2009,"49.95 11.1667",101,7.55377032296336,460.779989700765,12
2009,"50 8.71667",95,9.47868831272497,578.199987076223,13
2009,"50.3 10.4667",101,7.69524572963719,469.409989507869,14
2009,"50.4167 10.3833",99,7.69524572963719,469.409989507869,15
2009,"50.5167 8.81667",99,8.07065555731171,492.309988996014,16
2009,"52.4 9.45",99,9.16475389351244,559.049987504259,17
2010,"48.4333 10.4167",120,6.40196707001964,390.519991271198,1
2010,"48.5833 12.1833",105,6.68901624393145,408.029990879819,2
2010,"48.7167 9.21667",109,7.35967196664605,448.939989965409,3
2010,"48.8333 12.9667",107,6.09196707694867,371.609991693869,4
2010,"48.8833 12.6",108,6.95573754944518,424.299990516156,5
2010,"49.1667 11.45",101,6.59786870498516,402.469991004095,6
2010,"49.3333 10.8",109,6.75475394738013,412.039990790188,7
2010,"49.4 11.4",114,6.53475395229752,398.619991090149,8
2010,"49.45 10.3167",104,6.57721296774193,401.209991032258,9
2010,"49.4667 9.58333",104,7.27934409958906,444.039990074933,10
2010,"49.7167 10.2167",101,7.38639327752419,450.569989928976,11
2010,"49.95 11.1667",115,6.29032772825268,383.709991423413,12
2010,"50 8.71667",98,8.28622932298506,505.459988702089,13
2010,"50.3 10.4667",111,6.45508182293079,393.759991198778,14
2010,"50.4167 10.3833",106,6.45508182293079,393.759991198778,15
2010,"50.5167 8.81667",103,6.86147525647014,418.549990644678,16
2010,"52.4 9.45",99,7.64262277999374,466.199989579618,17
