"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","last.obs","yr.end","gdd.start","type","climatetype","id_year_type","gdd_bb","gdd_dvr","fs.count","gdd_lo","utah"
"VIBCAS_SH_1B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,115,311,365,46,"Common Garden","weldhill","VIBCAS_SH_1B_8;2019;weldhill",187.524130434783,190.364782608696,0,373.804130434783,755.5
"VIBCAS_SH_5_4",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_5_4;2019;weldhill",218.850217391304,139.82347826087,0,341.490217391304,1020.5
"VIBCAS_SH_5A_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,115,311,365,46,"Common Garden","weldhill","VIBCAS_SH_5A_8;2019;weldhill",218.850217391304,172.137391304348,0,373.804130434783,755.5
"VIBCAS_SH_5B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_5B_8;2019;weldhill",218.850217391304,139.82347826087,0,341.490217391304,1020.5
"VIBCAS_SH_5C_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,311,365,46,"Common Garden","weldhill","VIBCAS_SH_5C_8;2019;weldhill",218.850217391304,139.82347826087,0,341.490217391304,755.5
"VIBCAS_SH_9_11",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,119,NA,365,46,"Common Garden","weldhill","VIBCAS_SH_9_11;2019;weldhill",187.524130434783,224.889130434783,0,408.32847826087,1020.5
"VIBCAS_WM_10_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_10_11;2019;weldhill",187.524130434783,158.050869565217,0,341.490217391304,1020.5
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,311,365,46,"Common Garden","weldhill","VIBCAS_WM_4_11;2019;weldhill",187.524130434783,158.050869565217,0,341.490217391304,755.5
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,115,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_4_4;2019;weldhill",218.850217391304,172.137391304348,0,373.804130434783,1020.5
"VIBCAS_WM_4_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,107,115,311,365,46,"Common Garden","weldhill","VIBCAS_WM_4_8;2019;weldhill",266.564565217391,117.176086956522,0,373.804130434783,755.5
"VIBCAS_WM_7_14",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,119,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_7_14;2019;weldhill",187.524130434783,224.889130434783,0,408.32847826087,1020.5
"VIBCAS_WM_9A_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,119,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_11;2019;weldhill",218.850217391304,206.661739130435,0,408.32847826087,1020.5
"VIBCAS_WM_9A_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_8;2019;weldhill",175.042826086957,178.050434782609,0,341.490217391304,1020.5
"VIBCAS_WM_9B_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_11;2019;weldhill",175.042826086957,178.050434782609,0,341.490217391304,1020.5
"VIBCAS_WM_9B_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_8;2019;weldhill",218.850217391304,139.82347826087,0,341.490217391304,1020.5
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2015,127,149,299,365,46,"Harvard Forest","harvardforest","ACSA-01;2015;harvardforest",NA,NA,NA,NA,NA
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2015,127,154,275,365,46,"Harvard Forest","harvardforest","HAVI-02;2015;harvardforest",NA,NA,NA,NA,NA
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2015,127,161,285,365,46,"Harvard Forest","harvardforest","ACRU-04;2015;harvardforest",NA,NA,NA,NA,NA
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2015,127,154,275,365,46,"Harvard Forest","harvardforest","HAVI-03;2015;harvardforest",NA,NA,NA,NA,NA
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2015,127,154,306,365,46,"Harvard Forest","harvardforest","FAGR-04;2015;harvardforest",NA,NA,NA,NA,NA
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2015,127,141,289,365,46,"Harvard Forest","harvardforest","ACSA-02;2015;harvardforest",NA,NA,NA,NA,NA
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2015,127,141,293,365,46,"Harvard Forest","harvardforest","ACSA-04;2015;harvardforest",NA,NA,NA,NA,NA
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,285,365,46,"Harvard Forest","harvardforest","BEAL-01;2015;harvardforest",NA,NA,NA,NA,NA
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2015,131,161,306,365,46,"Harvard Forest","harvardforest","FAGR-01;2015;harvardforest",NA,NA,NA,NA,NA
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,299,365,46,"Harvard Forest","harvardforest","ACPE-01;2015;harvardforest",NA,NA,NA,NA,NA
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,285,365,46,"Harvard Forest","harvardforest","ACPE-02;2015;harvardforest",NA,NA,NA,NA,NA
"FAGR-05",42.531705,-72.18992,"Fagus","grandifolia",2015,131,154,306,365,46,"Harvard Forest","harvardforest","FAGR-05;2015;harvardforest",NA,NA,NA,NA,NA
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,168,293,365,46,"Harvard Forest","harvardforest","ACPE-03;2015;harvardforest",NA,NA,NA,NA,NA
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2015,131,161,275,365,46,"Harvard Forest","harvardforest","HAVI-01;2015;harvardforest",NA,NA,NA,NA,NA
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,289,365,46,"Harvard Forest","harvardforest","BEAL-02;2015;harvardforest",NA,NA,NA,NA,NA
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2015,131,149,306,365,46,"Harvard Forest","harvardforest","FAGR-06;2015;harvardforest",NA,NA,NA,NA,NA
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,285,365,46,"Harvard Forest","harvardforest","BEAL-03;2015;harvardforest",NA,NA,NA,NA,NA
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2015,131,168,306,365,46,"Harvard Forest","harvardforest","QURU-02;2015;harvardforest",NA,NA,NA,NA,NA
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2015,131,161,285,365,46,"Harvard Forest","harvardforest","ACRU-03;2015;harvardforest",NA,NA,NA,NA,NA
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,285,365,46,"Harvard Forest","harvardforest","ACPE-04;2015;harvardforest",NA,NA,NA,NA,NA
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2015,131,168,278,365,46,"Harvard Forest","harvardforest","QUAL-02;2015;harvardforest",NA,NA,NA,NA,NA
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2015,131,161,306,365,46,"Harvard Forest","harvardforest","QURU-03;2015;harvardforest",NA,NA,NA,NA,NA
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,289,365,46,"Harvard Forest","harvardforest","FRAM-07;2015;harvardforest",NA,NA,NA,NA,NA
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2015,131,168,299,365,46,"Harvard Forest","harvardforest","QUAL-03;2015;harvardforest",NA,NA,NA,NA,NA
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,299,365,46,"Harvard Forest","harvardforest","FRAM-03;2015;harvardforest",NA,NA,NA,NA,NA
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2015,131,161,306,365,46,"Harvard Forest","harvardforest","QURU-04;2015;harvardforest",NA,NA,NA,NA,NA
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2015,131,161,285,365,46,"Harvard Forest","harvardforest","ACRU-05;2015;harvardforest",NA,NA,NA,NA,NA
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,285,365,46,"Harvard Forest","harvardforest","FRAM-08;2015;harvardforest",NA,NA,NA,NA,NA
"FRAM-01",42.531705,-72.18992,"Fraxinus","americana",2015,135,168,266,365,46,"Harvard Forest","harvardforest","FRAM-01;2015;harvardforest",NA,NA,NA,NA,NA
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2015,135,161,285,365,46,"Harvard Forest","harvardforest","ACRU-01;2015;harvardforest",NA,NA,NA,NA,NA
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2015,135,161,306,365,46,"Harvard Forest","harvardforest","QURU-01;2015;harvardforest",NA,NA,NA,NA,NA
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2015,135,168,293,365,46,"Harvard Forest","harvardforest","QUAL-05;2015;harvardforest",NA,NA,NA,NA,NA
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2015,135,161,285,365,46,"Harvard Forest","harvardforest","ACRU-02;2015;harvardforest",NA,NA,NA,NA,NA
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2016,131,153,291,366,46,"Harvard Forest","harvardforest","ACSA-01;2016;harvardforest",452.95615530303,364.648958333333,0,806.214488636364,76.5
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2016,131,160,294,366,46,"Harvard Forest","harvardforest","ACPE-01;2016;harvardforest",452.95615530303,486.163541666667,0,927.729071969697,76.5
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest","harvardforest","HAVI-01;2016;harvardforest",452.95615530303,486.163541666667,0,927.729071969697,76.5
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest","harvardforest","HAVI-02;2016;harvardforest",452.95615530303,486.163541666667,0,927.729071969697,76.5
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest","harvardforest","HAVI-03;2016;harvardforest",452.95615530303,486.163541666667,0,927.729071969697,76.5
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2016,131,153,312,366,46,"Harvard Forest","harvardforest","FAGR-04;2016;harvardforest",452.95615530303,364.648958333333,0,806.214488636364,76.5
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2016,131,146,291,366,46,"Harvard Forest","harvardforest","ACSA-02;2016;harvardforest",452.95615530303,220.510416666667,0,662.075946969697,76.5
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2016,131,153,285,366,46,"Harvard Forest","harvardforest","ACRU-05;2016;harvardforest",452.95615530303,364.648958333333,0,806.214488636364,76.5
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,153,285,366,46,"Harvard Forest","harvardforest","BEAL-01;2016;harvardforest",516.694696969697,304.785416666667,0,806.214488636364,2020.5
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest","harvardforest","QURU-01;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2016,135,160,285,366,46,"Harvard Forest","harvardforest","ACRU-02;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,294,366,46,"Harvard Forest","harvardforest","ACPE-02;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"FAGR-05",42.531705,-72.18992,"Fagus","grandifolia",2016,135,153,274,366,46,"Harvard Forest","harvardforest","FAGR-05;2016;harvardforest",516.694696969697,304.785416666667,0,806.214488636364,76.5
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,291,366,46,"Harvard Forest","harvardforest","ACPE-03;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,160,291,366,46,"Harvard Forest","harvardforest","BEAL-02;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2016,135,153,306,366,46,"Harvard Forest","harvardforest","FAGR-06;2016;harvardforest",516.694696969697,304.785416666667,0,806.214488636364,76.5
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,160,285,366,46,"Harvard Forest","harvardforest","BEAL-03;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,285,366,46,"Harvard Forest","harvardforest","ACPE-04;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2016,135,160,285,366,46,"Harvard Forest","harvardforest","ACRU-04;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest","harvardforest","QURU-03;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2016,135,160,300,366,46,"Harvard Forest","harvardforest","FRAM-03;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2016,135,146,291,366,46,"Harvard Forest","harvardforest","ACSA-04;2016;harvardforest",516.694696969697,160.646875,0,662.075946969697,76.5
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest","harvardforest","QURU-04;2016;harvardforest",516.694696969697,426.3,0,927.729071969697,76.5
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2016,140,160,285,366,46,"Harvard Forest","harvardforest","ACRU-01;2016;harvardforest",567.167613636364,372.565625,0,927.729071969697,76.5
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2016,140,168,294,366,46,"Harvard Forest","harvardforest","QUAL-05;2016;harvardforest",567.167613636364,495.019791666667,0,1050.18323863636,76.5
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2016,140,153,312,366,46,"Harvard Forest","harvardforest","FAGR-01;2016;harvardforest",567.167613636364,251.051041666667,0,806.214488636364,76.5
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2016,140,160,300,366,46,"Harvard Forest","harvardforest","QURU-02;2016;harvardforest",567.167613636364,372.565625,0,927.729071969697,76.5
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2016,140,160,285,366,46,"Harvard Forest","harvardforest","ACRU-03;2016;harvardforest",567.167613636364,372.565625,0,927.729071969697,76.5
"FRAM-01",42.531705,-72.18992,"Fraxinus","americana",2016,146,176,264,366,46,"Harvard Forest","harvardforest","FRAM-01;2016;harvardforest",662.075946969697,560.317708333333,0,1203.16136363636,76.5
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2016,146,168,285,366,46,"Harvard Forest","harvardforest","QUAL-02;2016;harvardforest",662.075946969697,407.339583333333,0,1050.18323863636,2020.5
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2016,146,168,285,366,46,"Harvard Forest","harvardforest","FRAM-07;2016;harvardforest",662.075946969697,407.339583333333,0,1050.18323863636,76.5
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2016,146,168,300,366,46,"Harvard Forest","harvardforest","QUAL-03;2016;harvardforest",662.075946969697,407.339583333333,0,1050.18323863636,76.5
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2016,146,160,285,366,46,"Harvard Forest","harvardforest","FRAM-08;2016;harvardforest",662.075946969697,284.885416666667,0,927.729071969697,76.5
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2017,121,153,300,365,46,"Harvard Forest","harvardforest","ACSA-01;2017;harvardforest",393.553125,394.667708333333,0,780.322916666667,959
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2017,121,165,300,365,46,"Harvard Forest","harvardforest","ACPE-01;2017;harvardforest",393.553125,602.226041666667,0,987.88125,959
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2017,121,158,275,365,46,"Harvard Forest","harvardforest","HAVI-02;2017;harvardforest",393.553125,453.658333333333,0,839.313541666667,959
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2017,121,165,275,365,46,"Harvard Forest","harvardforest","HAVI-03;2017;harvardforest",393.553125,602.226041666667,0,987.88125,959
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2017,121,153,313,365,46,"Harvard Forest","harvardforest","FAGR-04;2017;harvardforest",393.553125,394.667708333333,0,780.322916666667,959
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2017,121,147,285,365,46,"Harvard Forest","harvardforest","ACSA-02;2017;harvardforest",393.553125,314.588541666667,0,700.24375,959
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2017,121,147,292,365,46,"Harvard Forest","harvardforest","ACSA-04;2017;harvardforest",393.553125,314.588541666667,0,700.24375,959
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2017,124,153,280,365,46,"Harvard Forest","harvardforest","BEAL-01;2017;harvardforest",423.8875,366.961458333333,0,780.322916666667,959
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2017,124,165,300,365,46,"Harvard Forest","harvardforest","ACPE-02;2017;harvardforest",423.8875,574.519791666667,0,987.88125,959
"FAGR-07",42.531705,-72.18992,"Fagus","grandifolia",2017,124,153,306,365,46,"Harvard Forest","harvardforest","FAGR-07;2017;harvardforest",423.8875,366.961458333333,0,780.322916666667,959
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2017,124,165,275,365,46,"Harvard Forest","harvardforest","HAVI-01;2017;harvardforest",423.8875,574.519791666667,0,987.88125,959
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2017,124,153,300,365,46,"Harvard Forest","harvardforest","FAGR-06;2017;harvardforest",423.8875,366.961458333333,0,780.322916666667,959
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2017,124,165,280,365,46,"Harvard Forest","harvardforest","ACRU-04;2017;harvardforest",423.8875,574.519791666667,0,987.88125,959
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2017,124,165,313,365,46,"Harvard Forest","harvardforest","QURU-04;2017;harvardforest",423.8875,574.519791666667,0,987.88125,959
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2017,124,165,292,365,46,"Harvard Forest","harvardforest","ACRU-05;2017;harvardforest",423.8875,574.519791666667,0,987.88125,959
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2017,130,165,313,365,46,"Harvard Forest","harvardforest","QURU-01;2017;harvardforest",473.238541666667,522.38125,0,987.88125,959
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2017,130,165,292,365,46,"Harvard Forest","harvardforest","ACPE-03;2017;harvardforest",473.238541666667,522.38125,0,987.88125,959
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2017,130,158,280,365,46,"Harvard Forest","harvardforest","BEAL-03;2017;harvardforest",473.238541666667,373.813541666667,0,839.313541666667,959
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2017,130,165,306,365,46,"Harvard Forest","harvardforest","QURU-03;2017;harvardforest",473.238541666667,522.38125,0,987.88125,959
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2017,136,165,292,365,46,"Harvard Forest","harvardforest","QUAL-05;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2017,136,165,306,365,46,"Harvard Forest","harvardforest","FAGR-01;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2017,136,165,292,365,46,"Harvard Forest","harvardforest","ACRU-02;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2017,136,158,292,365,46,"Harvard Forest","harvardforest","BEAL-02;2017;harvardforest",532.41875,322.99375,0,839.313541666667,959
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2017,136,165,276,365,46,"Harvard Forest","harvardforest","ACRU-03;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2017,136,165,280,365,46,"Harvard Forest","harvardforest","ACPE-04;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2017,136,165,300,365,46,"Harvard Forest","harvardforest","FRAM-03;2017;harvardforest",532.41875,471.561458333333,0,987.88125,959
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2017,141,165,285,365,46,"Harvard Forest","harvardforest","ACRU-01;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2017,141,165,300,365,46,"Harvard Forest","harvardforest","QURU-02;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2017,141,165,268,365,46,"Harvard Forest","harvardforest","QUAL-02;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2017,141,165,285,365,46,"Harvard Forest","harvardforest","FRAM-07;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2017,141,165,300,365,46,"Harvard Forest","harvardforest","QUAL-03;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2017,141,165,280,365,46,"Harvard Forest","harvardforest","FRAM-08;2017;harvardforest",627.866666666667,373.752083333333,0,987.88125,959
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2018,128,157,283,365,46,"Harvard Forest","harvardforest","ACSA-01;2018;harvardforest",366,460.258333333333,0,810.834375,562.5
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2018,128,157,303,365,46,"Harvard Forest","harvardforest","ACPE-01;2018;harvardforest",366,460.258333333333,0,810.834375,524
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2018,128,157,275,365,46,"Harvard Forest","harvardforest","HAVI-01;2018;harvardforest",366,460.258333333333,0,810.834375,489.5
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2018,128,157,311,365,46,"Harvard Forest","harvardforest","FAGR-06;2018;harvardforest",366,460.258333333333,0,810.834375,433.5
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2018,128,157,275,365,46,"Harvard Forest","harvardforest","HAVI-02;2018;harvardforest",366,460.258333333333,0,810.834375,489.5
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2018,128,165,287,365,46,"Harvard Forest","harvardforest","ACRU-04;2018;harvardforest",366,594.669791666667,0,945.245833333333,553.5
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2018,128,157,275,365,46,"Harvard Forest","harvardforest","HAVI-03;2018;harvardforest",366,460.258333333333,0,810.834375,489.5
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2018,128,165,311,365,46,"Harvard Forest","harvardforest","QURU-03;2018;harvardforest",366,594.669791666667,0,945.245833333333,433.5
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2018,128,157,311,365,46,"Harvard Forest","harvardforest","FAGR-04;2018;harvardforest",366,460.258333333333,0,810.834375,433.5
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2018,128,146,287,365,46,"Harvard Forest","harvardforest","ACSA-02;2018;harvardforest",366,286.608333333333,0,637.184375,553.5
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2018,128,157,291,365,46,"Harvard Forest","harvardforest","ACSA-04;2018;harvardforest",366,460.258333333333,0,810.834375,541.5
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2018,128,157,311,365,46,"Harvard Forest","harvardforest","QURU-04;2018;harvardforest",366,460.258333333333,0,810.834375,433.5
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2018,128,157,283,365,46,"Harvard Forest","harvardforest","ACRU-05;2018;harvardforest",366,460.258333333333,0,810.834375,562.5
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2018,131,157,287,365,46,"Harvard Forest","harvardforest","BEAL-01;2018;harvardforest",409.694791666667,414.338541666667,0,810.834375,553.5
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2018,131,165,303,365,46,"Harvard Forest","harvardforest","QURU-01;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,524
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2018,131,157,283,365,46,"Harvard Forest","harvardforest","ACRU-02;2018;harvardforest",409.694791666667,414.338541666667,0,810.834375,562.5
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2018,131,165,303,365,46,"Harvard Forest","harvardforest","ACPE-02;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,524
"FAGR-07",42.531705,-72.18992,"Fagus","grandifolia",2018,131,157,311,365,46,"Harvard Forest","harvardforest","FAGR-07;2018;harvardforest",409.694791666667,414.338541666667,0,810.834375,433.5
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2018,131,165,303,365,46,"Harvard Forest","harvardforest","ACPE-03;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,524
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2018,131,157,291,365,46,"Harvard Forest","harvardforest","BEAL-03;2018;harvardforest",409.694791666667,414.338541666667,0,810.834375,541.5
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2018,131,165,311,365,46,"Harvard Forest","harvardforest","QURU-02;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,433.5
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2018,131,165,295,365,46,"Harvard Forest","harvardforest","ACPE-04;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,533.5
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2018,131,165,295,365,46,"Harvard Forest","harvardforest","FRAM-03;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,533.5
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2018,131,165,276,365,46,"Harvard Forest","harvardforest","FRAM-08;2018;harvardforest",409.694791666667,548.75,0,945.245833333333,484.5
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2018,137,157,283,365,46,"Harvard Forest","harvardforest","ACRU-01;2018;harvardforest",489.327083333333,338.798958333333,0,810.834375,562.5
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2018,137,165,287,365,46,"Harvard Forest","harvardforest","QUAL-05;2018;harvardforest",489.327083333333,473.210416666667,0,945.245833333333,553.5
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2018,137,157,311,365,46,"Harvard Forest","harvardforest","FAGR-01;2018;harvardforest",489.327083333333,338.798958333333,0,810.834375,433.5
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2018,137,157,287,365,46,"Harvard Forest","harvardforest","BEAL-02;2018;harvardforest",489.327083333333,338.798958333333,0,810.834375,553.5
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2018,137,165,276,365,46,"Harvard Forest","harvardforest","ACRU-03;2018;harvardforest",489.327083333333,473.210416666667,0,945.245833333333,484.5
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2018,137,165,287,365,46,"Harvard Forest","harvardforest","QUAL-02;2018;harvardforest",489.327083333333,473.210416666667,0,945.245833333333,553.5
